fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.6601212304515289,0.4305432050526918,0.16908845476779905,-0.9131798747410729,0.7078762945428521,-1.3450515251136221,-0.08493340580303178,0.1500711866550535,0.7404026686135562,0.07996351990018652,-0.9836882010184662,6
1.7259916014415577,0.17536874539382222,0.8647483497783556,0.23336675022995124,0.808348859786692,-0.2836433895339797,-0.9289702390296887,0.5497839598055274,0.45460240933847323,-0.42642024911753074,-0.47943970806981356,6
0.532935185495015,-0.46256740375335315,-0.0627981769023867,0.5794940332400715,1.6121293817374116,0.8441027545193904,1.2172948511752388,0.7314715839648557,-0.04554804439292042,-0.8315272643317044,-0.6475225390526973,6
-0.7926830544455888,0.685717664711562,-1.917891230263871,0.2549997054180837,0.3059860335674918,-0.2836433895339797,0.011527946565729008,0.47710891014181217,-0.11699810921168959,-0.12258998770690062,-0.8996467855270244,6
1.7259916014415577,-0.5901546335827883,1.2125782972836336,-0.9348128299292053,0.20551346832365178,-0.416319406481435,-0.15727942007960238,0.07739613699133834,0.1688021500633934,-0.3251434953139872,0.27693303135316605,6
1.7259916014415577,0.04778151556438708,0.9806916656134478,-0.9456293075232716,-0.8996847493585873,-1.544065550534805,-1.7488917341641554,-1.0127296079645105,-1.474549340768332,0.7889007965249915,1.1173471862675874,5
2.38880072141186,-0.46256740375335315,0.8647483497783556,-0.35072303984962705,-0.6987396188709072,-1.1460374996924392,-0.6395861819234063,0.404433860478097,-0.4027983684867726,0.4850705351143608,-0.8156053700355825,5
1.460867953453438,-1.1005035529005285,0.516918402273077,-0.9997116954936028,-0.19637679265170768,-1.212375508166167,-1.459507677057873,-0.576679309982179,-0.11699810921168959,1.4978380731497953,0.10885020037028235,5
-0.262435758469348,-1.3556780125593983,0.8647483497783556,-0.9348128299292053,0.20551346832365178,0.910440762993118,0.1803353132110604,-0.86737950863708,2.455204224264054,0.3837937813108172,1.4535128482333564,7
-0.262435758469348,-1.2280907827299632,0.6328617181081698,-0.9348128299292053,-1.0001573146024274,-0.416319406481435,-0.5672401676468357,-0.7947044589733648,0.38315234451970404,0.687624042721448,0.613098693318935,7
0.798058833483136,0.9408921243704323,1.0966349814485408,-1.0213446506817354,-0.8996847493585873,-1.1460374996924392,0.8555647797923859,-0.6856918844777518,-0.545698498124314,0.4850705351143608,0.5290572778274931,6
-0.39499758246340794,0.5581304348821269,-2.1497778619340564,0.3631644813587463,0.20551346832365178,-0.018291355639069095,-0.060818067710841583,0.6951340591329981,0.1688021500633934,0.18124027370373008,-0.9836882010184662,5
-0.5275594064574679,0.5581304348821269,0.6328617181081698,-0.63195145729535,-0.39732192313938774,-1.013361482744984,-0.8083935485687377,-0.86737950863708,-0.1884481740304619,-1.3379110333494224,0.27693303135316605,7
0.00268788951877298,-0.07980571426504807,1.0966349814485408,-0.8915469195529402,0.7078762945428521,0.4460747036770245,-0.32608678672493374,-0.21330406166356275,1.9550537705326605,-0.021313233903357046,-0.1432740461040447,8
-0.262435758469348,0.04778151556438708,0.9806916656134478,-0.9780787403054704,1.0092939902743714,-1.212375508166167,0.1562199751188702,0.5497839598055274,1.5978034464388051,-0.12258998770690062,-0.5634811235612555,6
0.26781153750689396,-0.2073929440944832,-0.0627981769023867,0.6876588091807342,0.4064585988113319,1.4411448307829393,2.6400997986144605,0.6951340591329981,0.38315234451970404,0.18124027370373008,-0.22731546159548655,6
0.13524971351283407,-0.3349801739239183,0.28503177060289125,-1.0429776058698679,1.0092939902743714,0.04804665283465856,0.252681327487631,-0.21330406166356275,1.812153640895119,-0.42642024911753074,-0.5634811235612555,6
0.26781153750689396,0.17536874539382222,0.7488050339432627,0.6227599436163365,0.9088214250305314,-0.1509673725865244,0.13210463702668,0.9131592081241436,1.312003187163722,0.4850705351143608,-0.1432740461040447,6
0.798058833483136,0.04778151556438708,1.7922948764590974,-1.0213446506817354,0.5069311640551719,-1.1460374996924392,-0.08493340580303178,-0.7947044589733648,-0.04554804439292042,0.07996351990018652,0.7811815243018186,6
0.532935185495015,0.685717664711562,0.40097508643798413,-0.8266480539885427,-0.8996847493585873,0.18072266978211388,-0.5190094914624553,-1.0854046576282257,-0.6885986277618555,2.308052103578143,1.3694714327419146,7
2.2562388974178,-0.3349801739239183,0.7488050339432627,0.9905201818145897,0.20551346832365178,-0.9470234742712562,0.1562199751188702,1.3855470309383326,0.02590202042585191,0.4850705351143608,-0.5634811235612555,6
1.99111524942968,-1.6108524722182682,0.16908845476779905,-1.0213446506817354,0.004568337835972402,-1.8094175844297158,-2.1347371436391986,-0.06795396233613236,1.9550537705326605,-0.8315272643317044,-0.3953982925783717,6
0.798058833483136,-0.2073929440944832,0.40097508643798413,-0.8158315763944765,0.808348859786692,-0.21730538106025205,-0.8566242247531181,-0.576679309982179,-0.04554804439292042,-0.42642024911753074,0.10885020037028235,6
-0.7926830544455888,-1.8660269318771385,0.16908845476779905,-0.9348128299292053,0.3059860335674918,0.5787507206244797,-0.4466634771858847,0.11373366182319593,1.5978034464388051,0.28251702750727364,-1.4038952784756769,6
-1.3229303504218308,0.04778151556438708,-1.4541179669234998,1.9748196428746194,0.20551346832365178,-0.814347457323801,1.0484874845299075,0.9494967329560012,1.240553122344953,-1.1353575257423352,-0.3953982925783717,5
-0.39499758246340794,1.5788282735176074,-1.1062880194182216,-0.09112757759203667,0.9088214250305314,-0.615333431902618,0.32502734176420156,-0.06795396233613236,0.3117022797009349,-1.3379110333494224,-0.5634811235612555,5
0.26781153750689396,0.8133048945409972,-0.0627981769023867,-0.9997116954936028,1.1097665555182115,0.24706067825584152,0.0597586227501094,-1.0854046576282257,-0.4742484333055449,-2.046848309974226,0.44501586233604973,6
0.6654970094890749,-0.3349801739239183,0.7488050339432627,2.623808298518595,1.5116568164935718,0.7114267375719351,0.32502734176420156,2.2939851517348933,0.09735208524462108,-1.2366342795458787,-1.7400609404414458,5
0.26781153750689396,0.5581304348821269,-0.7584580719129432,0.3415315261706139,2.7173275994196513,-0.416319406481435,0.5902960607782938,0.6587965343011002,-0.4742484333055449,-0.2238667415104436,-0.7315639545441391,6
-0.262435758469348,-0.3349801739239183,-0.6425147560778504,-0.9564457851173378,1.5116568164935718,-0.08462936411279674,0.3973733560407722,-0.06795396233613236,0.1688021500633934,0.7889007965249915,-0.9836882010184662,6
-0.12987393447528695,-0.46256740375335315,-0.7584580719129432,-0.9564457851173378,1.813074512225091,-0.08462936411279674,0.44560403222515255,-0.06795396233613236,0.3117022797009349,0.7889007965249915,-0.9836882010184662,6
0.798058833483136,-1.1005035529005285,-0.17874149273747958,-0.9564457851173378,1.6121293817374116,0.24706067825584152,0.7591034274236251,-0.17696653683170516,-0.2598982388492311,0.4850705351143608,-0.5634811235612555,7
-0.7926830544455888,2.3443516524942174,-0.7584580719129432,-0.30745712947336196,2.1144922079566113,1.905510890099033,1.6996016130190428,0.1500711866550535,0.5260524741572455,0.3837937813108172,-0.7315639545441391,4
-0.7926830544455888,2.4719388823236526,-0.8744013877480361,-0.30745712947336196,2.4159099036881315,1.8391728816253052,1.7237169511112331,0.11373366182319593,0.38315234451970404,0.3837937813108172,-0.7315639545441391,5
0.13524971351283407,-0.9729163230710933,0.28503177060289125,-0.17765939834456684,2.5163824689319716,-0.1509673725865244,0.34914267985639175,0.5134464349736698,1.1691030575261807,-0.021313233903357046,-0.7315639545441391,5
0.532935185495015,-0.9729163230710933,-0.17874149273747958,-0.9131798747410729,2.0140196427127712,-0.21730538106025205,0.9037954559767664,-0.6856918844777518,1.0976529927074115,-0.42642024911753074,0.8652229397932605,6
-0.262435758469348,-0.2073929440944832,-0.41062812440766533,-1.0213446506817354,2.6168550341758112,0.31339868672956916,-0.27785611054055337,-0.7947044589733648,1.026202927888639,0.9914543041320775,0.27693303135316605,7
-0.7926830544455888,-1.3556780125593983,0.053145138932706164,-1.0213446506817354,1.5116568164935718,-0.8806854657975286,-1.2907003104125416,-0.9400545583007952,0.8833027982510977,-0.2238667415104436,0.1928916158617242,7
-0.5275594064574679,-1.1005035529005285,0.28503177060289125,-1.0429776058698679,0.3059860335674918,0.31339868672956916,-0.6637015200155966,-0.9037170334689376,0.8118527334323286,-1.3379110333494224,0.1928916158617242,6
0.13524971351283407,-0.2073929440944832,0.28503177060289125,-0.9780787403054704,-0.2968493578955477,-0.3499813980077074,1.33787154163619,-1.0127296079645105,-0.4742484333055449,0.3837937813108172,0.27693303135316605,6
0.532935185495015,-0.7177418634122235,0.16908845476779905,1.3150145096365775,0.10504090307981175,0.18072266978211388,1.8684089796643741,0.9494967329560012,-0.7600486925806279,0.18124027370373008,-0.8996467855270244,6
-1.0578067024337099,-0.9729163230710933,-0.7584580719129432,1.4231792855772403,0.607403729299012,1.0431167799405734,0.2767966655798212,1.3128719812746175,0.7404026686135562,-1.2366342795458787,-1.4879366939671188,6
-0.262435758469348,1.4512410436881722,-2.033834546098964,-0.26419121909709703,0.20551346832365178,-0.615333431902618,-1.3871616627813024,-0.17696653683170516,-0.6171485629430864,-1.0340807719387917,-0.3953982925783717,6
0.798058833483136,-0.8453290932416582,0.40097508643798413,-0.9997116954936028,-0.39732192313938774,0.6450887290982075,-0.591355505739026,-0.3586541609909931,1.1691030575261807,-1.4391877871529652,-0.6475225390526973,6
0.532935185495015,-0.3349801739239183,-0.6425147560778504,-0.9564457851173378,-0.39732192313938774,-0.21730538106025205,-0.32608678672493374,-0.32231663615913553,-0.3313483036680034,-0.2238667415104436,-0.3113568770869284,6
-0.5275594064574679,-0.07980571426504807,-0.990344703583129,0.1252019742892886,-0.19637679265170768,-0.4826574149551627,-0.27785611054055337,-1.1944172321238387,0.1688021500633934,0.07996351990018652,1.62159567921624,7
-0.12987393447528695,-0.46256740375335315,-0.17874149273747958,-0.8050150988004101,0.4064585988113319,-0.2836433895339797,-0.9530855771218789,-0.3586541609909931,0.9547528630698701,1.5991148269533388,0.024808784878839005,8
0.798058833483136,-0.3349801739239183,-0.41062812440766533,0.925621316250192,0.808348859786692,-0.8806854657975286,-0.7360475342921671,0.9494967329560012,-0.4742484333055449,-1.3379110333494224,-0.9836882010184662,5
-0.7926830544455888,0.04778151556438708,1.2125782972836336,0.42806334692314385,1.4111842512497317,0.910440762993118,2.61598446052227,0.7314715839648557,-0.6885986277618555,0.28251702750727364,-1.4038952784756769,6
0.00268788951877298,0.4305432050526918,-1.1062880194182216,-0.26419121909709703,1.9135470774689312,1.0762857841774371,2.4833501010152244,0.8041466336285709,0.8833027982510977,1.1940078117391646,-0.9836882010184662,5
2.38880072141186,-0.46256740375335315,1.5604082447889123,-1.0429776058698679,1.2102391207620515,-1.6767415674822606,-1.5318536913344436,0.1864087114869111,-1.7603496000434151,0.07996351990018652,-1.3198538629842351,6
0.4003733615009539,-1.1005035529005285,0.40097508643798413,-0.9564457851173378,0.10504090307981175,-0.21730538106025205,-1.1701236199515908,-1.3761048562831266,0.45460240933847323,-1.1353575257423352,1.705637094707682,7
0.26781153750689396,0.685717664711562,0.16908845476779905,-0.9780787403054704,0.004568337835972402,-0.9470234742712562,-1.6041997056110142,-0.86737950863708,0.8118527334323286,1.7003915807568826,1.1173471862675874,7
0.798058833483136,-1.1005035529005285,-0.29468480857257245,0.6443928988044694,2.2149647732004514,-0.5489954234288903,-0.7842782104765476,0.9131592081241436,-1.8317996648621875,0.7889007965249915,-1.15177103200135,5
0.4003733615009539,-0.8453290932416582,0.16908845476779905,2.201965672350011,0.808348859786692,1.1094547884143011,0.7349880893314349,1.7852598040888468,0.09735208524462108,1.1940078117391646,-1.2358124474927932,6
0.4003733615009539,0.9408921243704323,-1.4541179669234998,0.060303108724890864,2.1144922079566113,0.8441027545193904,0.6867574131470545,0.3680963356462394,-0.1884481740304619,-0.6289737567246179,-0.5634811235612555,5
0.6654970094890749,-0.5901546335827883,-0.29468480857257245,0.5145951676756738,0.5069311640551719,0.5124127121507521,1.7237169511112331,1.094846832283472,0.9547528630698701,-0.2238667415104436,-0.9836882010184662,6
0.00268788951877298,-0.2073929440944832,-0.17874149273747958,1.617875882270433,0.808348859786692,2.3035389409413987,1.603140260650282,1.3128719812746175,0.1688021500633934,-0.021313233903357046,-0.8156053700355825,6
-0.92524487843965,0.04778151556438708,1.2125782972836336,0.3631644813587463,0.7078762945428521,2.038186907046488,2.5918691224300803,0.7678091087967133,-0.545698498124314,-0.12258998770690062,-1.4038952784756769,5
0.13524971351283407,-0.3349801739239183,0.053145138932706164,-0.8915469195529402,-0.6987396188709072,0.8441027545193904,0.011527946565729008,-1.3034298066194114,0.45460240933847323,-0.8315272643317044,1.62159567921624,7
0.13524971351283407,-0.7177418634122235,0.053145138932706164,-0.8699139643648077,-0.7992121841147473,0.910440762993118,0.011527946565729008,-1.339767331451269,0.38315234451970404,-0.7302505105281615,1.62159567921624,7
0.9306206574771959,-1.2280907827299632,-0.0627981769023867,-0.8915469195529402,-0.19637679265170768,1.1094547884143011,0.3009120036720114,-0.7220294093096093,0.09735208524462108,-0.42642024911753074,0.6971401088103768,7
0.4003733615009539,-0.07980571426504807,-0.41062812440766533,1.4231792855772403,0.20551346832365178,1.8391728816253052,2.5195231081535097,1.2038594067790447,-1.11729901667448,-0.6289737567246179,-1.2358124474927932,6
2.38880072141186,-0.01601209935033049,0.40097508643798413,-0.9997116954936028,-0.7992121841147473,-1.2787135166398946,-1.3389309865969221,-0.8310419838052224,-1.7603496000434151,-1.2366342795458787,0.613098693318935,7
0.798058833483136,-0.2073929440944832,0.516918402273077,1.661141792646698,1.813074512225091,1.1757927968880286,1.36198687972838,1.4218845557702307,-1.403099275949563,-0.42642024911753074,-1.3198538629842351,5
0.4003733615009539,-1.8660269318771385,-0.0627981769023867,0.8174565403095293,1.2102391207620515,1.9718488985727605,0.6385267369626741,0.9494967329560012,1.4549033168012637,-0.7302505105281615,-1.067729616509908,5
-1.0578067024337099,-0.7177418634122235,-0.990344703583129,1.3582804200128424,0.808348859786692,1.3748068223092116,0.6867574131470545,1.2401969316109023,1.026202927888639,-0.932804018135248,-1.067729616509908,5
0.9306206574771959,0.49433681996740936,0.8647483497783556,2.829321372805854,1.712601946981251,0.6450887290982075,0.8314494417001957,2.330322676566751,-1.474549340768332,-0.2238667415104436,-1.4038952784756769,5
0.6654970094890749,-1.7384397020477034,-0.0627981769023867,1.8558383893398906,0.9088214250305314,-0.018291355639069095,-0.6395861819234063,1.3855470309383326,0.02590202042585191,-1.3379110333494224,-1.2358124474927932,6
0.4003733615009539,-0.46256740375335315,0.28503177060289125,2.310130448290674,-0.19637679265170768,1.70649686467785,0.8555647797923859,1.9669474282481347,-0.2598982388492311,1.092731057935621,-1.3198538629842351,6
0.13524971351283407,0.8133048945409972,-0.5265714402427576,-0.9780787403054704,0.9088214250305314,0.18072266978211388,1.2414101892674292,-0.32231663615913553,0.5260524741572455,1.1940078117391646,-0.3113568770869284,5
0.532935185495015,0.04778151556438708,1.5604082447889123,2.7968719400236557,1.0092939902743714,0.7114267375719351,2.8812531795363627,2.330322676566751,-1.11729901667448,0.3837937813108172,-1.4879366939671188,5
0.532935185495015,0.5581304348821269,2.024181508129283,1.617875882270433,1.4111842512497317,2.237200932467671,1.4343328940049507,1.6762472295932338,-1.3316492111307938,-0.12258998770690062,-1.2358124474927932,5
-0.12987393447528695,1.834002733176477,0.16908845476779905,0.7309247195569991,0.7078762945428521,-0.3499813980077074,0.34914267985639175,1.167521881947187,0.1688021500633934,0.28251702750727364,-1.3198538629842351,5
-1.0578067024337099,0.5581304348821269,-0.990344703583129,-0.5454196365428199,-0.09590422740786764,-0.615333431902618,0.1803353132110604,-0.7947044589733648,0.8118527334323286,-0.42642024911753074,0.5290572778274931,6
0.26781153750689396,-1.6108524722182682,0.8647483497783556,-0.8915469195529402,-0.6987396188709072,-1.212375508166167,-1.218354296135971,-0.9037170334689376,-0.04554804439292042,-0.6289737567246179,0.9492643552847039,6
0.6654970094890749,0.685717664711562,1.7922948764590974,1.617875882270433,1.813074512225091,1.507482839256667,1.4584482320971408,1.6762472295932338,-1.11729901667448,0.18124027370373008,-1.2358124474927932,5
1.3283061294593768,-0.3349801739239183,-0.0627981769023867,1.379913375200975,1.2102391207620515,0.5124127121507521,0.0597586227501094,1.748922279256949,-1.3316492111307938,0.5863472889179043,-1.5719781094585605,5
0.798058833483136,-1.3556780125593983,-0.17874149273747958,0.2225502726358848,1.712601946981251,-0.21730538106025205,-0.10904874389522198,0.586121484637385,0.668952603794787,-1.4391877871529652,-0.8156053700355825,5
0.13524971351283407,-0.9729163230710933,-0.5265714402427576,-0.17765939834456684,1.6121293817374116,-1.3450515251136221,0.252681327487631,0.586121484637385,0.668952603794787,-1.2366342795458787,-1.3198538629842351,6
-0.12987393447528695,-0.9729163230710933,0.40097508643798413,-1.0213446506817354,-1.6029927060654672,1.905510890099033,0.1803353132110604,-0.86737950863708,0.5260524741572455,-0.021313233903357046,0.27693303135316605,6
0.798058833483136,1.5788282735176074,-1.1062880194182216,0.2549997054180837,-0.8996847493585873,-0.3499813980077074,-0.22962543435617297,0.1500711866550535,-0.4027983684867726,-0.6289737567246179,-0.1432740461040447,5
-0.39499758246340794,-0.3349801739239183,-0.0627981769023867,0.38479743654687876,-0.39732192313938774,0.910440762993118,1.6272555987424722,0.8041466336285709,1.812153640895119,0.5863472889179043,-0.8156053700355825,7
-0.92524487843965,0.4305432050526918,2.7198414031398404,-0.6535844124834825,0.20551346832365178,0.8441027545193904,1.0484874845299075,-0.4313292106547486,0.7404026686135562,0.890177550328534,0.1928916158617242,7
-0.92524487843965,0.4305432050526918,2.7198414031398404,-0.6752173676716149,0.4064585988113319,0.7777647460456628,1.1690641749908586,-0.4313292106547486,0.8118527334323286,0.890177550328534,0.1928916158617242,6
-1.4554921744158908,-0.07980571426504807,-0.8744013877480361,0.9905201818145897,-2.205828097528507,-1.8094175844297158,-1.8935837627172967,0.1500711866550535,1.3834532519824945,-1.1353575257423352,-0.059232630612602845,5
-0.39499758246340794,2.0253835779206297,0.8647483497783556,1.5746099718941677,-0.39732192313938774,1.6401588562041223,2.5436384462456996,1.567234655097661,0.24025221488216256,0.890177550328534,-1.4038952784756769,5
-0.262435758469348,-0.3349801739239183,-0.6425147560778504,2.1586997619737462,-0.6987396188709072,0.7777647460456628,1.2655255273596193,1.6762472295932338,0.3117022797009349,0.28251702750727364,-1.2358124474927932,5
0.00268788951877298,0.04778151556438708,-1.2222313352533145,0.4929622124875414,-0.7992121841147473,1.3748068223092116,1.6272555987424722,0.9131592081241436,-0.04554804439292042,0.3837937813108172,-1.4879366939671188,5
-0.12987393447528695,0.04778151556438708,-0.17874149273747958,2.1370668067856133,-0.5982670536270679,0.6450887290982075,1.0484874845299075,1.567234655097661,0.45460240933847323,0.7889007965249915,-0.8996467855270244,5
1.8585534254356177,-0.46256740375335315,0.8647483497783556,-0.9997116954936028,-1.502520140821627,0.11438466130838622,-0.3502021248171239,-0.576679309982179,-0.545698498124314,-1.0340807719387917,0.024808784878839005,6
